InstrumentName, Highland
05/30/2018 13:00:00.000000,41.0
05/30/2018 14:00:00.000000,44.0
05/30/2018 15:00:00.000000,45.0
05/30/2018 16:00:00.000000,49.0
05/30/2018 17:00:00.000000,57.0
05/30/2018 18:00:00.000000,59.0
05/30/2018 19:00:00.000000,63.0
05/30/2018 20:00:00.000000,63.0
05/30/2018 21:00:00.000000,62.0
05/30/2018 22:00:00.000000,63.0
05/30/2018 23:00:00.000000,63.0
05/31/2018 01:00:00.000000,63.0
05/31/2018 02:00:00.000000,62.0
05/31/2018 03:00:00.000000,59.0
05/31/2018 04:00:00.000000,57.0
05/31/2018 05:00:00.000000,54.0
05/31/2018 06:00:00.000000,53.0
05/31/2018 07:00:00.000000,52.0
05/31/2018 08:00:00.000000,52.0
05/31/2018 09:00:00.000000,50.0
05/31/2018 10:00:00.000000,50.0
05/31/2018 11:00:00.000000,50.0
05/31/2018 12:00:00.000000,48.0
05/31/2018 13:00:00.000000,48.0
05/31/2018 14:00:00.000000,48.0
05/31/2018 17:00:00.000000,52.0
05/31/2018 18:00:00.000000,52.0
05/31/2018 19:00:00.000000,57.0
05/31/2018 20:00:00.000000,58.0
05/31/2018 21:00:00.000000,59.0
05/31/2018 22:00:00.000000,59.0
05/31/2018 23:00:00.000000,59.0
05/01/2018 00:00:00.000000,65.0
05/01/2018 02:00:00.000000,59.0
05/01/2018 03:00:00.000000,55.0
05/01/2018 04:00:00.000000,50.0
05/01/2018 05:00:00.000000,48.0
05/01/2018 06:00:00.000000,47.0
05/01/2018 09:00:00.000000,39.0
05/01/2018 10:00:00.000000,38.0
05/01/2018 13:00:00.000000,40.0
05/01/2018 14:00:00.000000,40.0
05/01/2018 15:00:00.000000,42.0
05/01/2018 16:00:00.000000,44.0
05/01/2018 18:00:00.000000,54.0
05/01/2018 19:00:00.000000,56.0
05/01/2018 22:00:00.000000,59.0
05/02/2018 00:00:00.000000,57.0
05/02/2018 02:00:00.000000,55.0
05/02/2018 04:00:00.000000,46.0
05/02/2018 06:00:00.000000,42.0
05/02/2018 09:00:00.000000,42.0
05/02/2018 10:00:00.000000,39.0
05/02/2018 12:00:00.000000,36.0
05/02/2018 14:00:00.000000,33.0
05/02/2018 15:00:00.000000,31.0
05/02/2018 16:00:00.000000,29.0
05/02/2018 18:00:00.000000,31.0
05/02/2018 19:00:00.000000,31.0
05/02/2018 21:00:00.000000,32.0
05/03/2018 02:00:00.000000,32.0
05/03/2018 03:00:00.000000,31.0
05/03/2018 06:00:00.000000,33.0
05/03/2018 08:00:00.000000,37.0
05/03/2018 09:00:00.000000,39.0
05/03/2018 10:00:00.000000,43.0
05/03/2018 11:00:00.000000,43.0
05/03/2018 13:00:00.000000,42.0
05/03/2018 14:00:00.000000,42.0
05/03/2018 15:00:00.000000,42.0
05/03/2018 16:00:00.000000,41.0
05/03/2018 17:00:00.000000,40.0
05/03/2018 19:00:00.000000,41.0
05/03/2018 21:00:00.000000,41.0
05/04/2018 01:00:00.000000,39.0
05/04/2018 02:00:00.000000,39.0
05/04/2018 04:00:00.000000,38.0
05/04/2018 05:00:00.000000,37.0
05/04/2018 10:00:00.000000,33.0
05/04/2018 15:00:00.000000,34.0
05/04/2018 17:00:00.000000,41.0
05/04/2018 18:00:00.000000,48.0
05/04/2018 19:00:00.000000,55.0
05/04/2018 20:00:00.000000,59.0
05/04/2018 21:00:00.000000,62.0
05/04/2018 23:00:00.000000,63.0
05/05/2018 02:00:00.000000,64.0
05/05/2018 04:00:00.000000,60.0
05/05/2018 05:00:00.000000,58.0
05/05/2018 06:00:00.000000,58.0
05/05/2018 08:00:00.000000,54.0
05/05/2018 09:00:00.000000,53.0
05/05/2018 10:00:00.000000,51.0
05/05/2018 11:00:00.000000,49.0
05/05/2018 12:00:00.000000,45.0
05/05/2018 13:00:00.000000,43.0
05/05/2018 15:00:00.000000,43.0
05/05/2018 17:00:00.000000,48.0
05/05/2018 18:00:00.000000,53.0
05/05/2018 20:00:00.000000,60.0
05/05/2018 21:00:00.000000,62.0
05/05/2018 22:00:00.000000,63.0
05/05/2018 23:00:00.000000,62.0
05/06/2018 00:00:00.000000,63.0
05/06/2018 02:00:00.000000,62.0
05/06/2018 03:00:00.000000,52.0
05/06/2018 04:00:00.000000,47.0
05/06/2018 05:00:00.000000,38.0
05/06/2018 06:00:00.000000,41.0
05/06/2018 08:00:00.000000,41.0
05/06/2018 10:00:00.000000,43.0
05/06/2018 13:00:00.000000,43.0
05/06/2018 14:00:00.000000,42.0
05/06/2018 15:00:00.000000,43.0
05/06/2018 17:00:00.000000,48.0
05/06/2018 20:00:00.000000,60.0
05/07/2018 00:00:00.000000,60.0
05/07/2018 02:00:00.000000,59.0
05/07/2018 04:00:00.000000,61.0
05/07/2018 05:00:00.000000,60.0
05/07/2018 09:00:00.000000,59.0
05/07/2018 10:00:00.000000,53.0
05/07/2018 12:00:00.000000,45.0
05/07/2018 13:00:00.000000,42.0
05/07/2018 14:00:00.000000,40.0
05/07/2018 15:00:00.000000,39.0
05/07/2018 18:00:00.000000,43.0
05/07/2018 19:00:00.000000,50.0
05/07/2018 20:00:00.000000,51.0
05/07/2018 22:00:00.000000,57.0
05/07/2018 23:00:00.000000,59.0
05/08/2018 00:00:00.000000,56.0
05/08/2018 02:00:00.000000,55.0
05/08/2018 03:00:00.000000,46.0
05/08/2018 04:00:00.000000,46.0
05/08/2018 05:00:00.000000,45.0
05/08/2018 06:00:00.000000,48.0
05/08/2018 10:00:00.000000,47.0
05/08/2018 11:00:00.000000,46.0
05/08/2018 19:00:00.000000,60.0
05/08/2018 20:00:00.000000,63.0
05/08/2018 21:00:00.000000,65.0
05/08/2018 23:00:00.000000,66.0
05/09/2018 00:00:00.000000,68.0
05/09/2018 01:00:00.000000,67.0
05/09/2018 04:00:00.000000,59.0
05/09/2018 06:00:00.000000,56.0
05/09/2018 08:00:00.000000,50.0
05/09/2018 11:00:00.000000,48.0
05/09/2018 13:00:00.000000,40.0
05/10/2018 00:00:00.000000,67.0
05/10/2018 01:00:00.000000,67.0
05/10/2018 02:00:00.000000,63.0
05/10/2018 03:00:00.000000,60.0
05/10/2018 04:00:00.000000,56.0
05/10/2018 06:00:00.000000,47.0
05/10/2018 08:00:00.000000,39.0
05/10/2018 10:00:00.000000,37.0
05/10/2018 16:00:00.000000,41.0
05/10/2018 17:00:00.000000,46.0
05/10/2018 18:00:00.000000,48.0
05/10/2018 21:00:00.000000,54.0
05/11/2018 00:00:00.000000,57.0
05/11/2018 01:00:00.000000,56.0
05/11/2018 03:00:00.000000,53.0
05/11/2018 04:00:00.000000,49.0
05/11/2018 05:00:00.000000,46.0
05/11/2018 10:00:00.000000,37.0
05/11/2018 12:00:00.000000,35.0
05/11/2018 13:00:00.000000,34.0
05/11/2018 16:00:00.000000,42.0
05/11/2018 17:00:00.000000,48.0
05/11/2018 18:00:00.000000,52.0
05/12/2018 00:00:00.000000,46.0
05/12/2018 02:00:00.000000,41.0
05/12/2018 03:00:00.000000,32.0
05/12/2018 04:00:00.000000,21.0
05/12/2018 05:00:00.000000,23.0
05/12/2018 06:00:00.000000,20.0
05/12/2018 15:00:00.000000,19.0
05/12/2018 16:00:00.000000,22.0
05/12/2018 17:00:00.000000,25.0
05/12/2018 18:00:00.000000,32.0
05/12/2018 19:00:00.000000,29.0
05/12/2018 20:00:00.000000,26.0
05/12/2018 22:00:00.000000,24.0
05/12/2018 23:00:00.000000,25.0
05/13/2018 04:00:00.000000,20.0
05/13/2018 08:00:00.000000,17.0
05/13/2018 10:00:00.000000,16.0
05/13/2018 11:00:00.000000,12.0
05/13/2018 13:00:00.000000,10.0
05/13/2018 14:00:00.000000,9.0
05/13/2018 16:00:00.000000,10.0
05/13/2018 17:00:00.000000,15.0
05/13/2018 18:00:00.000000,21.0
05/13/2018 19:00:00.000000,22.0
05/13/2018 20:00:00.000000,22.0
05/13/2018 21:00:00.000000,24.0
05/13/2018 22:00:00.000000,25.0
05/14/2018 00:00:00.000000,26.0
05/14/2018 02:00:00.000000,28.0
05/14/2018 03:00:00.000000,27.0
05/14/2018 04:00:00.000000,29.0
05/14/2018 06:00:00.000000,32.0
05/14/2018 08:00:00.000000,32.0
05/14/2018 09:00:00.000000,32.0
05/14/2018 10:00:00.000000,32.0
05/14/2018 11:00:00.000000,31.0
05/14/2018 15:00:00.000000,32.0
05/14/2018 16:00:00.000000,33.0
05/14/2018 17:00:00.000000,37.0
05/14/2018 18:00:00.000000,39.0
05/14/2018 19:00:00.000000,43.0
05/14/2018 21:00:00.000000,50.0
05/14/2018 22:00:00.000000,55.0
05/15/2018 00:00:00.000000,56.0
05/15/2018 02:00:00.000000,56.0
05/15/2018 04:00:00.000000,51.0
05/15/2018 06:00:00.000000,39.0
05/15/2018 08:00:00.000000,32.0
05/15/2018 10:00:00.000000,30.0
05/15/2018 12:00:00.000000,26.0
05/15/2018 13:00:00.000000,26.0
05/15/2018 14:00:00.000000,31.0
05/15/2018 15:00:00.000000,37.0
05/15/2018 16:00:00.000000,37.0
05/15/2018 17:00:00.000000,51.0
05/15/2018 18:00:00.000000,58.0
05/15/2018 19:00:00.000000,60.0
05/15/2018 20:00:00.000000,61.0
05/16/2018 00:00:00.000000,60.0
05/16/2018 02:00:00.000000,52.0
05/16/2018 03:00:00.000000,46.0
05/16/2018 05:00:00.000000,40.0
05/16/2018 06:00:00.000000,39.0
05/16/2018 11:00:00.000000,39.0
05/16/2018 13:00:00.000000,38.0
05/16/2018 16:00:00.000000,40.0
05/16/2018 17:00:00.000000,40.0
05/16/2018 18:00:00.000000,49.0
05/16/2018 19:00:00.000000,53.0
05/16/2018 20:00:00.000000,58.0
05/16/2018 23:00:00.000000,59.0
05/17/2018 00:00:00.000000,60.0
05/17/2018 03:00:00.000000,58.0
05/17/2018 09:00:00.000000,52.0
05/17/2018 11:00:00.000000,47.0
05/17/2018 12:00:00.000000,43.0
05/17/2018 14:00:00.000000,42.0
05/17/2018 16:00:00.000000,46.0
05/17/2018 18:00:00.000000,56.0
05/17/2018 20:00:00.000000,64.0
05/17/2018 21:00:00.000000,64.0
05/17/2018 23:00:00.000000,72.0
05/18/2018 01:00:00.000000,69.0
05/18/2018 02:00:00.000000,64.0
05/18/2018 04:00:00.000000,56.0
05/18/2018 05:00:00.000000,48.0
05/18/2018 06:00:00.000000,46.0
05/18/2018 08:00:00.000000,46.0
05/18/2018 09:00:00.000000,48.0
05/18/2018 12:00:00.000000,53.0
05/18/2018 19:00:00.000000,55.0
05/18/2018 22:00:00.000000,51.0
05/19/2018 00:00:00.000000,53.0
05/19/2018 02:00:00.000000,45.0
05/19/2018 03:00:00.000000,45.0
05/19/2018 04:00:00.000000,38.0
05/19/2018 05:00:00.000000,33.0
05/19/2018 06:00:00.000000,34.0
05/19/2018 08:00:00.000000,38.0
05/19/2018 09:00:00.000000,46.0
05/19/2018 10:00:00.000000,46.0
05/19/2018 11:00:00.000000,47.0
05/19/2018 12:00:00.000000,47.0
05/19/2018 15:00:00.000000,45.0
05/19/2018 16:00:00.000000,45.0
05/19/2018 17:00:00.000000,45.0
05/19/2018 22:00:00.000000,40.0
05/20/2018 03:00:00.000000,38.0
05/20/2018 04:00:00.000000,38.0
05/20/2018 11:00:00.000000,34.0
05/20/2018 12:00:00.000000,33.0
05/20/2018 15:00:00.000000,29.0
05/20/2018 16:00:00.000000,31.0
05/20/2018 17:00:00.000000,33.0
05/20/2018 18:00:00.000000,36.0
05/20/2018 19:00:00.000000,39.0
05/20/2018 21:00:00.000000,40.0
05/21/2018 00:00:00.000000,40.0
05/21/2018 02:00:00.000000,37.0
05/21/2018 03:00:00.000000,35.0
05/21/2018 04:00:00.000000,36.0
05/21/2018 06:00:00.000000,36.0
05/21/2018 08:00:00.000000,33.0
05/21/2018 10:00:00.000000,23.0
05/21/2018 11:00:00.000000,25.0
05/21/2018 12:00:00.000000,21.0
05/21/2018 13:00:00.000000,19.0
05/21/2018 14:00:00.000000,26.0
05/21/2018 15:00:00.000000,30.0
05/21/2018 16:00:00.000000,35.0
05/21/2018 17:00:00.000000,42.0
05/21/2018 18:00:00.000000,48.0
05/21/2018 20:00:00.000000,58.0
05/21/2018 22:00:00.000000,59.0
05/22/2018 01:00:00.000000,60.0
05/22/2018 03:00:00.000000,58.0
05/22/2018 04:00:00.000000,56.0
05/22/2018 05:00:00.000000,56.0
05/22/2018 09:00:00.000000,47.0
05/22/2018 10:00:00.000000,46.0
05/22/2018 11:00:00.000000,43.0
05/22/2018 13:00:00.000000,38.0
05/22/2018 14:00:00.000000,39.0
05/22/2018 16:00:00.000000,41.0
05/22/2018 23:00:00.000000,67.0
05/23/2018 01:00:00.000000,64.0
05/23/2018 02:00:00.000000,65.0
05/23/2018 03:00:00.000000,60.0
05/23/2018 05:00:00.000000,47.0
05/23/2018 06:00:00.000000,43.0
05/23/2018 08:00:00.000000,29.0
05/23/2018 09:00:00.000000,34.0
05/23/2018 10:00:00.000000,34.0
05/23/2018 11:00:00.000000,35.0
05/23/2018 13:00:00.000000,39.0
05/23/2018 14:00:00.000000,40.0
05/23/2018 15:00:00.000000,42.0
05/23/2018 16:00:00.000000,48.0
05/23/2018 17:00:00.000000,50.0
05/23/2018 18:00:00.000000,53.0
05/23/2018 19:00:00.000000,55.0
05/23/2018 20:00:00.000000,58.0
05/23/2018 21:00:00.000000,59.0
05/24/2018 00:00:00.000000,59.0
05/24/2018 01:00:00.000000,62.0
05/24/2018 05:00:00.000000,58.0
05/24/2018 06:00:00.000000,50.0
05/24/2018 08:00:00.000000,48.0
05/24/2018 10:00:00.000000,48.0
05/24/2018 11:00:00.000000,47.0
05/24/2018 13:00:00.000000,44.0
05/24/2018 14:00:00.000000,43.0
05/24/2018 16:00:00.000000,47.0
05/24/2018 17:00:00.000000,56.0
05/24/2018 18:00:00.000000,61.0
05/24/2018 20:00:00.000000,67.0
05/25/2018 01:00:00.000000,68.0
05/25/2018 03:00:00.000000,57.0
05/25/2018 05:00:00.000000,49.0
05/25/2018 08:00:00.000000,47.0
05/25/2018 09:00:00.000000,50.0
05/25/2018 10:00:00.000000,51.0
05/25/2018 13:00:00.000000,49.0
05/25/2018 15:00:00.000000,52.0
05/25/2018 16:00:00.000000,53.0
05/25/2018 17:00:00.000000,57.0
05/25/2018 18:00:00.000000,60.0
05/25/2018 19:00:00.000000,63.0
05/25/2018 20:00:00.000000,66.0
05/25/2018 22:00:00.000000,68.0
05/25/2018 23:00:00.000000,69.0
05/26/2018 00:00:00.000000,69.0
05/26/2018 02:00:00.000000,66.0
05/26/2018 08:00:00.000000,63.0
05/26/2018 09:00:00.000000,62.0
05/26/2018 10:00:00.000000,61.0
05/26/2018 11:00:00.000000,60.0
05/26/2018 12:00:00.000000,58.0
05/26/2018 16:00:00.000000,54.0
05/26/2018 17:00:00.000000,58.0
05/26/2018 19:00:00.000000,61.0
05/26/2018 20:00:00.000000,61.0
05/26/2018 22:00:00.000000,60.0
05/27/2018 00:00:00.000000,50.0
05/27/2018 02:00:00.000000,43.0
05/27/2018 04:00:00.000000,43.0
05/27/2018 08:00:00.000000,42.0
05/27/2018 10:00:00.000000,39.0
05/27/2018 13:00:00.000000,38.0
05/27/2018 15:00:00.000000,39.0
05/27/2018 16:00:00.000000,39.0
05/27/2018 17:00:00.000000,43.0
05/27/2018 20:00:00.000000,59.0
05/27/2018 21:00:00.000000,60.0
05/27/2018 23:00:00.000000,59.0
05/28/2018 00:00:00.000000,60.0
05/28/2018 02:00:00.000000,57.0
05/28/2018 05:00:00.000000,55.0
05/28/2018 06:00:00.000000,52.0
05/28/2018 10:00:00.000000,50.0
05/28/2018 12:00:00.000000,49.0
05/28/2018 16:00:00.000000,50.0
05/28/2018 18:00:00.000000,51.0
05/28/2018 19:00:00.000000,53.0
05/28/2018 20:00:00.000000,55.0
05/28/2018 21:00:00.000000,55.0
05/28/2018 22:00:00.000000,54.0
05/29/2018 01:00:00.000000,50.0
05/29/2018 02:00:00.000000,50.0
05/29/2018 03:00:00.000000,50.0
05/29/2018 06:00:00.000000,49.0
05/29/2018 12:00:00.000000,49.0
05/29/2018 13:00:00.000000,48.0
05/29/2018 21:00:00.000000,66.0
05/29/2018 22:00:00.000000,66.0
05/30/2018 01:00:00.000000,65.0
05/30/2018 03:00:00.000000,58.0
05/30/2018 06:00:00.000000,45.0
05/30/2018 08:00:00.000000,43.0
05/30/2018 10:00:00.000000,45.0
05/30/2018 12:00:00.000000,41.0
05/30/2018 13:00:00.000000,42.0
05/30/2018 14:00:00.000000,42.0
05/30/2018 15:00:00.000000,46.0
05/30/2018 16:00:00.000000,52.0
05/30/2018 18:00:00.000000,57.0
05/30/2018 21:00:00.000000,64.0
05/31/2018 01:00:00.000000,62.0
05/31/2018 03:00:00.000000,62.0
05/31/2018 04:00:00.000000,59.0
05/31/2018 05:00:00.000000,56.0
05/31/2018 08:00:00.000000,50.0
05/31/2018 09:00:00.000000,51.0
05/31/2018 11:00:00.000000,49.0
05/31/2018 12:00:00.000000,49.0
05/31/2018 18:00:00.000000,55.0
                
